status,match_pass,similarity_score,agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,bill_language,page_number,line_number,fiscal_year,source_file,composite_key
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,State Park Infrastructure Account - 30351,81010,2017,18500000,1713000,"42 By chapter 54, section 1, of the laws of 2017:
43 For alterations, rehabilitation and improvements of various park
44 facilities and historic sites including personal service and the
45 payment of liabilities incurred prior to April 1, 2017, including
AB
676 12554-09-5
OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION
CAPITAL PROJECTS - REAPPROPRIATIONS 2025-26
1 suballocation to other state departments and agencies (49031703)
2 (81010) ... 18,500,000 ............................ (re. $1,713,000)",676,42.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|81010|2017|18500000|STATE PARK INFRASTRUCTURE ACCOUNT - 30351"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,State Park Infrastructure Account - 30351,81010,2016,15500000,1393000,"3 By chapter 55, section 1, of the laws of 2016:
4 For alterations, rehabilitation and improvements of various park
5 facilities and historic sites including personal service and the
6 payment of liabilities incurred prior to April 1, 2016, including
7 suballocation to other state departments and agencies (49031603)
8 (81010) ... 15,500,000 ............................ (re. $1,393,000)",676,3.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|81010|2016|15500000|STATE PARK INFRASTRUCTURE ACCOUNT - 30351"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,State Park Infrastructure Account - 30351,39928,2022,5200000,22000,"21 By chapter 54, section 1, of the laws of 2022:
22 For preventive maintenance at various parks and historic sites,
23 including personal services and fringe benefits (49ZZ22PM) (39928)
24 ... 5,200,000 ....................................... (re. $22,000)",676,21.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|39928|2022|5200000|STATE PARK INFRASTRUCTURE ACCOUNT - 30351"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,Outdoor Recreation Development Bond Fund Account - 30750,39944,2018,92500000,1756000,"6 By chapter 54, section 1, of the laws of 2018:
7 For services and expenses related to New York Works Infrastructure
8 projects at state parks and historic sites, provided that not less
9 than $2.5 million is provided to the olympic regional development
10 authority, including $500,000 for Belleayre Mountain Ski Center,
11 including but not limited to lift maintenance, building maintenance
12 and other infrastructure and preventive maintenance projects,
13 including personal service and the payment of liabilities incurred
14 prior to April 1, 2018. All or a portion of the funds appropriated
15 hereby may be suballocated or transferred to any department, agency
16 or public authority (49NY1803) (39944) .............................
17 92,500,000 ........................................ (re. $1,756,000)",679,6.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|39944|2018|92500000|OUTDOOR RECREATION DEVELOPMENT BOND FUND ACCOUNT - 30750"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,Outdoor Recreation Development Bond Fund Account - 30750,39944,2017,122500000,10615000,"18 By chapter 54, section 1, of the laws of 2017:
19 For services and expenses related to New York Works Infrastructure
20 projects at state parks and historic sites, provided that not less
21 than $2.5 million is provided to the olympic regional development
22 authority, including $500,000 for Belleayre Mountain Ski Center,
23 including but not limited to lift maintenance, building maintenance
24 and other infrastructure and preventive maintenance projects,
25 including personal service and the payment of liabilities incurred
26 prior to April 1, 2017. All or a portion of the funds appropriated
27 hereby may be suballocated or transferred to any department, agency
28 or public authority (49NY1703) (39944) .............................
29 122,500,000 ...................................... (re. $10,615,000)",679,18.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|39944|2017|122500000|OUTDOOR RECREATION DEVELOPMENT BOND FUND ACCOUNT - 30750"
discontinued,,,DEPARTMENT OF STATE,CAPITAL PROJECTS,Capital Projects Fund,Hazardous Waste Oversight and Assistance Account - 31505,51272,2023,2000000,1991000,"42 By chapter 54, section 1, of the laws of 2023:
43 For payments to provide for the regulation of cemetery corporations
44 and maintenance of abandoned cemetery property and the repair of
45 vandalized gravesites under paragraph (h) of section 1507 of the
AB
691 12554-09-5
DEPARTMENT OF STATE
CAPITAL PROJECTS - REAPPROPRIATIONS 2025-26
1 not-for-profit corporation law (19CR2303) (51272) ..................
2 2,000,000 ......................................... (re. $1,991,000)",691,42.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF STATE|51272|2023|2000000|HAZARDOUS WASTE OVERSIGHT AND ASSISTANCE ACCOUNT - 31505
discontinued,,,DIVISION OF STATE POLICE,CAPITAL PROJECTS,Capital Projects Fund,Equitable Sharing-DSP - Justice Account - 32220,81107,2025,10030000,0,"692 12554-09-5 DIVISION OF STATE POLICE CAPITAL PROJECTS 2025-26 1 For the comprehensive construction programs, purposes and 2 projects as herein specified in accordance with the 3 following: 4 APPROPRIATIONS REAPPROPRIATIONS 5 Capital Projects Fund - Other ...... 144,912,000 351,293,000 6 ---------------- ---------------- 7 All Funds ........................ 144,912,000 351,293,000 8 ================ ================ 9 FACILITIES MAINTENANCE AND OPERATIONS (CCP) ................. 10,030,000 10 -------------- 11 Capital Projects Funds - Other 12 Capital Projects Fund - 30000 13 Maintenance and Operations Purpose 14 For the maintenance and operation of various 15 facilities and systems including personal 16 services, fringe benefits and indirect 17 costs. Notwithstanding any other law to 18 the contrary, all or a portion of the 19 funds appropriated herein may be suballo- 20 cated or transferred to any department, 21 agency, or public authority (06FM25MO) 22 (81107) ..................................... 10,030,000",692,22.0,2025-26,CAP 25-26.pdf,DIVISION OF STATE POLICE|81107|2025|10030000|EQUITABLE SHARING-DSP - JUSTICE ACCOUNT - 32220
discontinued,,,STATE UNIVERSITY OF NEW YORK,CAPITAL PROJECTS,Capital Projects Fund,Equitable Sharing-DSP - Justice Account - 32220,81107,2025,234643000,0,"701 12554-09-5 STATE UNIVERSITY OF NEW YORK (APPROPRIATED TO THE STATE UNIVERSITY CONSTRUCTION FUND) CAPITAL PROJECTS 2025-26 1 For the comprehensive construction programs, purposes and 2 projects as herein specified in accordance with the 3 following: 4 APPROPRIATIONS REAPPROPRIATIONS 5 Capital Projects Funds - Other ..... 2,481,116,000 5,887,087,000 6 Capital Projects Fund - Federal .... 5,000,000 0 7 ---------------- ---------------- 8 All Funds ........................ 2,486,116,000 5,887,087,000 9 ================ ================ 10 FACILITIES MAINTENANCE AND OPERATIONS (CCP) ................ 234,643,000 11 -------------- 12 Capital Projects Funds - Other 13 Capital Projects Fund - 30000 14 Maintenance and Operations Purpose 15 For the maintenance and operation of various 16 facilities and systems including personal 17 services, fringe benefits and indirect 18 costs. Notwithstanding any other law to 19 the contrary, all or a portion of the 20 funds appropriated herein may be suballo- 21 cated or transferred to any department, 22 agency, or public authority (28FM25MO) 23 (81107) .................................... 234,643,000",701,23.0,2025-26,CAP 25-26.pdf,STATE UNIVERSITY OF NEW YORK|81107|2025|234643000|EQUITABLE SHARING-DSP - JUSTICE ACCOUNT - 32220
discontinued,,,STATE UNIVERSITY OF NEW YORK,CAPITAL PROJECTS,Capital Projects Fund,SUNY Federal Capital Projects Account - 31382,45904,2025,31007000,0,"707 12554-09-5 STATE UNIVERSITY OF NEW YORK (APPROPRIATED TO THE STATE UNIVERSITY CONSTRUCTION FUND) CAPITAL PROJECTS 2025-26 1 Capital Projects Fund - 30000 2 Administration Purpose 3 For payment to the state university 4 construction fund, for services and 5 expenses of the state university 6 construction fund including payments for 7 personal service, fringe benefits charges, 8 supplies and materials, contractual 9 services, equipment, travel expenses, 10 indirect costs and liabilities incurred 11 prior to April 1, 2025 (28SF2550) (45904) ... 31,007,000",707,11.0,2025-26,CAP 25-26.pdf,STATE UNIVERSITY OF NEW YORK|45904|2025|31007000|SUNY FEDERAL CAPITAL PROJECTS ACCOUNT - 31382
discontinued,,,DEPARTMENT OF TRANSPORTATION,CAPITAL PROJECTS,Capital Projects Fund,Transportation Account - 31354,50000,2025,178000,0,"13 Watertown Jefferson County Area Transportation Council 14 For the continuing comprehensive transporta- 15 tion planning and coordinated support 16 undertaken as part of the united work 17 programs of participating local planning 18 or municipal agreements in accordance with 19 grant agreements approved by the federal 20 transit administration or the federal 21 highway administration (54203). 22 Personal service (17W12530) (50000) .............. 178,000",835,22.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF TRANSPORTATION|50000|2025|178000|TRANSPORTATION ACCOUNT - 31354
discontinued,,,DEPARTMENT OF TRANSPORTATION,CAPITAL PROJECTS,Capital Projects Fund,Aviation Purpose Account - 30053,50000,2025,186718000,0,"26 Capital Projects Funds - Other 27 Dedicated Highway and Bridge Trust Fund 28 Highway and Bridge Capital Account - 30051 29 Highway Maintenance Purpose 30 For the payment of costs, including the 31 payment of liabilities incurred prior to 32 April 1, 2025, of preventive maintenance 33 on state roads and bridges as defined in 34 paragraph (a) of subdivision 1 of section 35 10-d of the highway law, and snow and ice 36 control on state highways, including 37 personal services, nonpersonal services, 38 fringe benefits and contractual services 39 provided by private firms and munici- 40 palities, but not including the costs of 41 heavy equipment (53260). 42 Personal service (170125HM) (50000) .......... 186,718,000",847,42.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF TRANSPORTATION|50000|2025|186718000|AVIATION PURPOSE ACCOUNT - 30053
discontinued,,,DEPARTMENT OF TRANSPORTATION,CAPITAL PROJECTS,Capital Projects Fund,Highway and Bridge Capital Account - 30051,57050,2025,60953000,0,"848 12554-09-5 DEPARTMENT OF TRANSPORTATION CAPITAL PROJECTS 2025-26 1 ment, including the payment of liabilities 2 incurred prior to April 1, 2025 (54275). 3 Nonpersonal service (170525HM) (57050) ........ 60,953,000",848,3.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF TRANSPORTATION|57050|2025|60953000|HIGHWAY AND BRIDGE CAPITAL ACCOUNT - 30051
discontinued,,,DEPARTMENT OF TRANSPORTATION,CAPITAL PROJECTS,Capital Projects Fund,Highway and Bridge Capital Account - 30051,50000,2025,5000000,0,"849 12554-09-5 DEPARTMENT OF TRANSPORTATION CAPITAL PROJECTS 2025-26 1 matching funds saved as a result of the 2 use of non-federal aid funds for local 3 bridge projects are made available for 4 bridge projects on the state highway 5 system. The total amount of non-federally 6 aided highway funds made available for 7 local bridge projects from this appropri- 8 ation shall not exceed $2,500,000 in state 9 fiscal year 2025-26 (53164). 10 Personal service (17012522) (50000) ............ 5,000,000",849,10.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF TRANSPORTATION|50000|2025|5000000|HIGHWAY AND BRIDGE CAPITAL ACCOUNT - 30051
discontinued,,,DEPARTMENT OF TRANSPORTATION,CAPITAL PROJECTS,Capital Projects Fund,Highway and Bridge Capital Account - 30051,50000,2025,48261000,0,"24 Capital Projects Funds - Other 25 Dedicated Highway and Bridge Trust Fund 26 Highway and Bridge Capital Account - 30051 27 Preparation of Plans Purpose 28 Capital Project Management and Traffic and Safety 29 For capital project management and traffic 30 and safety, including personal services, 31 nonpersonal services, fringe benefits, and 32 the contract services provided by private 33 firms (53263). 34 Personal service (17P12530) (50000) ........... 48,261,000",849,34.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF TRANSPORTATION|50000|2025|48261000|HIGHWAY AND BRIDGE CAPITAL ACCOUNT - 30051
discontinued,,,DEPARTMENT OF TRANSPORTATION,CAPITAL PROJECTS,Capital Projects Fund,Highway and Bridge Capital Account - 30051,50000,2025,37183000,0,"850 12554-09-5 DEPARTMENT OF TRANSPORTATION CAPITAL PROJECTS 2025-26 1 appropriation for the budget division 2 program of the division of the budget, are 3 deemed fully incorporated herein and a 4 part of this appropriation as if fully 5 stated (53262). 6 Personal service (17A12530) (50000) ........... 37,183,000",850,6.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF TRANSPORTATION|50000|2025|37183000|HIGHWAY AND BRIDGE CAPITAL ACCOUNT - 30051
discontinued,,,DEPARTMENT OF TRANSPORTATION,CAPITAL PROJECTS,Capital Projects Fund,Highway and Bridge Capital Account - 30051,50000,2025,15165000,0,"851 12554-09-5 DEPARTMENT OF TRANSPORTATION CAPITAL PROJECTS 2025-26 1 benefits and the contract services 2 provided by private firms. 3 Notwithstanding any other provision of law 4 to the contrary, the OGS Interchange and 5 Transfer Authority and the IT Interchange 6 and Transfer Authority as defined in the 7 2025-26 state fiscal year state operations 8 appropriation for the budget division 9 program of the division of the budget, are 10 deemed fully incorporated herein and a 11 part of this appropriation as if fully 12 stated (53264). 13 Personal service (17R12530) (50000) ........... 15,165,000",851,13.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF TRANSPORTATION|50000|2025|15165000|HIGHWAY AND BRIDGE CAPITAL ACCOUNT - 30051
discontinued,,,DEPARTMENT OF TRANSPORTATION,CAPITAL PROJECTS,Special Revenue Funds - Federal,DOT Federal Account - 25381,58850,2023,10000,10000,"10 Indirect costs (17W92330) (58850) ... 10,000 ........... (re. $10,000)",884,,2025-26,CAP 25-26.pdf,DEPARTMENT OF TRANSPORTATION|58850|2023|10000|DOT FEDERAL ACCOUNT - 25381
discontinued,,,DEPARTMENT OF TRANSPORTATION,CAPITAL PROJECTS,Special Revenue Funds - Federal,DOT Federal Account - 25381,58850,2022,7000,4000,"20 Indirect costs (17W92230) (58850) ... 7,000 ............. (re. $4,000)",884,,2025-26,CAP 25-26.pdf,DEPARTMENT OF TRANSPORTATION|58850|2022|7000|DOT FEDERAL ACCOUNT - 25381
discontinued,,,DEPARTMENT OF TRANSPORTATION,CAPITAL PROJECTS,Special Revenue Funds - Federal,DOT Federal Account - 25381,58850,2021,6000,3000,"30 Indirect costs (17W92130) (58850) ... 6,000 ............. (re. $3,000)",884,,2025-26,CAP 25-26.pdf,DEPARTMENT OF TRANSPORTATION|58850|2021|6000|DOT FEDERAL ACCOUNT - 25381
discontinued,,,DEPARTMENT OF TRANSPORTATION,CAPITAL PROJECTS,Special Revenue Funds - Federal,DOT Federal Account - 25381,58850,2020,7000,7000,"40 Indirect costs (17W92030) (58850) ... 7,000 ............. (re. $7,000)",884,,2025-26,CAP 25-26.pdf,DEPARTMENT OF TRANSPORTATION|58850|2020|7000|DOT FEDERAL ACCOUNT - 25381
